"Loader Truck Transport 3D","Simulation","Saga Games Inc","https://play.google.com/store/apps/developer?id=Saga+Games+Inc","4.2","12","1","0","2","1","8"
"Hints WWE 2K17 Smackdown","Arcade","Bofallo Inc","https://play.google.com/store/apps/developer?id=Bofallo+Inc","3.7","23","6","1","2","0","14"
"Godline - 1LINE - One stroke - Puzzle Game 2018","Puzzle","DarkSoul","https://play.google.com/store/apps/developer?id=DarkSoul","3.6","31","9","1","1","2","18"
"Super Robot Fighters : Galaxy Legacy Warrior","Action","2K18 games","https://play.google.com/store/apps/developer?id=2K18+games","4.7","20","1","0","0","3","16"
"Cover Attack: Deadly Shooters","Action","Scomz","https://play.google.com/store/apps/developer?id=Scomz","4.0","48","8","1","4","7","28"
"The Angry Wolf Simulator : Werewolf Games","Simulation","MIGHTY GT","https://play.google.com/store/apps/dev?id=5399402820103367739","4.4","18","2","1","0","0","15"
"Panda Cube Crush","Casual","Funcell  Entertainment","https://play.google.com/store/apps/developer?id=Funcell++Entertainment","4.5","27","1","1","2","3","20"
"boboiboy hero adventure","Adventure","Future MAVIS","https://play.google.com/store/apps/dev?id=6349467197750950371","4.5","101","4","2","10","4","81"
"Cooking Blast - Restaurant Foodie Express","Casual","Girl Games - Vasco Games","https://play.google.com/store/apps/developer?id=Girl+Games+-+Vasco+Games","4.4","11","1","0","1","1","8"
"Watermelon Shooting - Free Fruit Shooting Games 3D","Simulation","Zaws Studio","https://play.google.com/store/apps/developer?id=Zaws+Studio","4.8","17","0","0","1","2","14"
"Free Flight Simulator: Airplane Fly 3D","Simulation","Gamers Trend","https://play.google.com/store/apps/dev?id=8517959265305990625","4.0","87","14","2","7","8","56"
"Word Finder","Word","JKSOL - Step To Forward","https://play.google.com/store/apps/developer?id=JKSOL+-+Step+To+Forward","4.5","17","1","0","2","1","13"
"Auto Theft Gang Wars","Action","Tap - Free Games","https://play.google.com/store/apps/developer?id=Tap+-+Free+Games","4.6","84","5","1","5","4","69"
"Flip Bubbles","Arcade","Fun Match 3 Games","https://play.google.com/store/apps/dev?id=7101346334273770676","4.4","138","4","5","11","28","90"
"Plumber 3: Plumber Pipes Connect Game","Puzzle","King of Adventure","https://play.google.com/store/apps/developer?id=King+of+Adventure","4.3","88","9","0","9","8","62"
"Gangcraft","Strategy","UFUN MOBI","https://play.google.com/store/apps/developer?id=UFUN+MOBI","4.1","66","14","0","1","3","48"
"Fabulous - Angela's Wedding Disaster 👰 🤵","Casual","GameHouse","https://play.google.com/store/apps/dev?id=8768606447367526700","4.6","8331","282","100","344","1033","6572"
"Bus & Taxi Driving Simulator","Racing","Play With Games","https://play.google.com/store/apps/developer?id=Play+With+Games","4.5","229","11","3","14","23","178"
"Emily at the Amusement Park","Casual","bweb media","https://play.google.com/store/apps/developer?id=bweb+media","4.2","5","0","0","2","0","3"
"X Drifting","Racing","Creation Game Studio","https://play.google.com/store/apps/developer?id=Creation+Game+Studio","3.8","422","92","18","34","31","247"
"Shocksquatch Shooter - Ben Alien Psyphon Shooter","Adventure","BlackDog Mobi","https://play.google.com/store/apps/developer?id=BlackDog+Mobi","5.0","1","0","0","0","0","1"
"Monster Truck Tricky Stunt Race","Simulation","Spirit Games Studio","https://play.google.com/store/apps/developer?id=Spirit+Games+Studio","4.5","32","3","0","1","1","27"
"Car Parking 3D Adventure 2018","Simulation","Curvee Tech","https://play.google.com/store/apps/developer?id=Curvee+Tech","4.3","3","0","0","1","0","2"
"New Doodle  Army 3 Mini Militia Trick","Adventure","Royales","https://play.google.com/store/apps/developer?id=Royales","4.5","13","1","0","1","0","11"
"Innova Car Racing Simulator","Simulation","Nit'X  Games","https://play.google.com/store/apps/developer?id=Nit%27X++Games","4.6","63","5","0","2","4","52"
"City Smasher Angry Gorilla Simulator: Rampage Game","Action","Kingdom Studios - Free Action Games","https://play.google.com/store/apps/developer?id=Kingdom+Studios+-+Free+Action+Games","4.4","13","0","0","3","2","8"
"Superhero Girl Prom Clash","Role Playing","Libii","https://play.google.com/store/apps/dev?id=7670331570699900357","4.4","272","21","5","24","29","193"
"Newborn sister","Role Playing","yuangamesapp","https://play.google.com/store/apps/developer?id=yuangamesapp","4.5","64","3","1","5","6","49"
"Blocky Parkour 3D","Simulation","ProdigyDev","https://play.google.com/store/apps/developer?id=ProdigyDev","3.4","5167","1551","211","453","429","2523"
"Police dog hero crime city cop k9 dog simulator 3D","Action","Games Stop Studio","https://play.google.com/store/apps/dev?id=5491963132555144993","4.8","8","0","0","1","0","7"
"Best Dad In The World","Educational","GameiMake","https://play.google.com/store/apps/developer?id=GameiMake","4.4","15","1","0","0","5","9"
"Multi Robot Transform Wolf, Snake, Falcon & Lizard","Action","Kick Time Studios","https://play.google.com/store/apps/dev?id=7928658162170743765","4.5","16","2","0","0","0","14"
"Elite Army Training Free V2","Action","Gamebook Studios","https://play.google.com/store/apps/dev?id=5047282581312997138","4.7","15","0","1","0","2","12"
"Car Transporter Cargo Truck Driving Game 2018","Simulation","Tech 3D Games Studios","https://play.google.com/store/apps/dev?id=4653793284141226364","4.5","42","2","1","2","5","32"
"Fruit Blast : The Juicy Block Game","Puzzle","Games of Queen","https://play.google.com/store/apps/developer?id=Games+of+Queen","4.8","26","1","0","0","2","23"
"Indian Girl Engagement & Royal Pre-Wedding Rituals","Casual","TabLab","https://play.google.com/store/apps/dev?id=6810275217745838799","3.8","21","5","1","1","1","13"
"Virtual girl tourist bus waitress jobs : Dream Job","Simulation","Games Stop Studio","https://play.google.com/store/apps/dev?id=5491963132555144993","4.3","82","7","2","10","5","58"
"West Bounty Hunter Redemption: Western Gunfighter","Action","Game Unified","https://play.google.com/store/apps/dev?id=8157574795722632732","4.3","72","9","0","4","6","53"
"Burger World","Simulation","lolo game","https://play.google.com/store/apps/developer?id=lolo+game","4.3","29","2","1","4","2","20"
"Super Extreme Car Parking Simulator","Simulation","Top New Simulation Games","https://play.google.com/store/apps/developer?id=Top+New+Simulation+Games","4.6","70","6","0","1","2","61"
"Flying Hero Iron Spider Mafia Fighter Adventure V2","Adventure","KARATECH - Free Games","https://play.google.com/store/apps/developer?id=KARATECH+-+Free+Games","3.9","66","8","5","9","8","36"
"Moto Racing 3D Game","Racing","BELA BELA","https://play.google.com/store/apps/developer?id=BELA+BELA","4.5","23","2","0","1","2","18"
"Emulator For GBA - Free and Full Classic Games","Arcade","APT Studio","https://play.google.com/store/apps/developer?id=APT+Studio","4.6","1945","98","26","103","169","1549"
"Superhero Bheem Coloring Book","Educational","Happy Kids Game","https://play.google.com/store/apps/developer?id=Happy+Kids+Game","5.0","2","0","0","0","0","2"
"Rc Hill Race : Mountain Climb Drive","Racing","NextGen - Ultimate Drive Zone","https://play.google.com/store/apps/developer?id=NextGen+-+Ultimate+Drive+Zone","5.0","11","0","0","0","0","11"
"Can Bottle Shooter Games 2018","Simulation","Gamatar","https://play.google.com/store/apps/developer?id=Gamatar","4.2","26","3","0","3","3","17"
"Princess Puzzle Toddlers 2","Puzzle","Technicolor","https://play.google.com/store/apps/developer?id=Technicolor","4.7","31","2","0","0","2","27"
"Archery 2018 - Archery Sports Tournament","Sports","BigCode™ Games","https://play.google.com/store/apps/developer?id=BigCode%E2%84%A2+Games","4.8","20","0","0","0","5","15"
"Offroad Police Car Drive Adventure 2018 🚔","Simulation","Curvee Tech","https://play.google.com/store/apps/developer?id=Curvee+Tech","4.4","67","7","1","2","5","52"
"San Andreas Auto Theft 2","Action","GAME TSUNAMI","https://play.google.com/store/apps/developer?id=GAME+TSUNAMI","4.1","72","8","3","9","3","49"
"Galaxy Shooter: Space Attack Alien","Arcade","Brick Puzzle Studio","https://play.google.com/store/apps/developer?id=Brick+Puzzle+Studio","4.0","22","3","0","4","2","13"
"Mineral Water Factory: Pure Water Bottle Games","Casual","Smile Stones Studio","https://play.google.com/store/apps/developer?id=Smile+Stones+Studio","4.5","59","4","0","5","6","44"
"Fruit Swap","Puzzle","Bubble Shooter Games by Ilyon","https://play.google.com/store/apps/developer?id=Bubble+Shooter+Games+by+Ilyon","4.3","69","3","3","6","13","44"
"Bubble Kingdom","Puzzle","gameone","https://play.google.com/store/apps/developer?id=gameone","4.6","108","1","2","8","13","84"
"US Police Robot Transport Truck Driving Games","Simulation","Best Driving Simulator Games","https://play.google.com/store/apps/developer?id=Best+Driving+Simulator+Games","4.2","10","0","2","1","0","7"
"Timber Bros","Adventure","Constr","https://play.google.com/store/apps/developer?id=Constr","4.0","20","3","2","0","2","13"
"Limousine Taxi Games : Car Driver 3D","Simulation","AppsZoo","https://play.google.com/store/apps/developer?id=AppsZoo","4.3","34","4","1","0","4","25"
"Super Tank","Arcade","BELA BELA","https://play.google.com/store/apps/developer?id=BELA+BELA","4.7","19","1","0","1","0","17"
"New Hunting 3D Jungle: Wild Animals","Action","Key Stone Games","https://play.google.com/store/apps/developer?id=Key+Stone+Games","4.1","10","1","0","2","1","6"
"Formula Racing Incredible Tracks","Racing","Super Soft Inc.","https://play.google.com/store/apps/developer?id=Super+Soft+Inc.","4.6","10","0","0","1","2","7"
"City Police Station Construction Simulator 2018","Simulation","Turbo Wingz","https://play.google.com/store/apps/developer?id=Turbo+Wingz","4.6","14","1","0","0","1","12"
"Football Game Master Soccer League ⚽","Sports","Spark Gamers","https://play.google.com/store/apps/developer?id=Spark+Gamers","3.9","20","4","0","2","2","12"
"Anti-Prison Escape: Survival Jail Break Mission 3D","Action","Muddy Games","https://play.google.com/store/apps/dev?id=6274422522665469695","3.8","4","1","0","0","1","2"
"4 Pics 1 Word - 4 Pics 1 Song - Fun Word Guessing","Puzzle","Ahihi Studio GameVN","https://play.google.com/store/apps/developer?id=Ahihi+Studio+GameVN","4.2","97","9","2","11","9","66"
"Quad Bike Repair Mechanic 2 – Auto Garage Workshop","Casual","Smile Stones Studio","https://play.google.com/store/apps/developer?id=Smile+Stones+Studio","4.7","12","1","0","0","0","11"
"Offroad Driving 3D : SUV Land Cruiser Prado Jeep","Simulation","Model Games Studio","https://play.google.com/store/apps/dev?id=5542963294365993079","4.2","15","2","0","1","2","10"
"Off Road Truck Driver USA","Simulation","TrimcoGames","https://play.google.com/store/apps/developer?id=TrimcoGames","4.5","73","4","3","3","9","54"
"Pokemn emerald - Free G.B.A Classic Game","Simulation","dragonalphadev","https://play.google.com/store/apps/developer?id=dragonalphadev","4.6","166","7","1","11","10","137"
"Alien Ultimate Fighting","Action","FiyGo Focus","https://play.google.com/store/apps/developer?id=FiyGo+Focus","4.3","3","0","0","1","0","2"
"Bird Hunting - Archery Hunting Games","Arcade","Vasundhara Game Studios","https://play.google.com/store/apps/developer?id=Vasundhara+Game+Studios","4.0","23","5","0","1","2","15"
"Horse Hair Salon and Mane- Tressage","Casual","LPRA STUDIO","https://play.google.com/store/apps/developer?id=LPRA+STUDIO","4.7","19","1","0","1","0","17"
"US Police Limousine Car: Truck Transporter Game","Simulation","Raydiex - 3D Games Master","https://play.google.com/store/apps/dev?id=5477569150745876409","4.5","15","2","0","0","0","13"
"Pokemoon sapphire version - Free GBA Classic Game","Card","dragonalphadev","https://play.google.com/store/apps/developer?id=dragonalphadev","4.4","96","10","1","3","5","77"
"Butterfly muffins cooking game","Casual","LPRA STUDIO","https://play.google.com/store/apps/developer?id=LPRA+STUDIO","4.0","7","1","1","0","0","5"
"Donut Maker 3d - Sweet Bakery & Cake Shop","Educational","Happy Baby Games - Free Preschool Educational Apps","https://play.google.com/store/apps/dev?id=8042760936213298182","4.5","4","0","0","1","0","3"
"Mexican Food Kitchen Story Chef Cooking Games","Adventure","Innovation Drive Studios","https://play.google.com/store/apps/dev?id=6923881983932747154","4.5","356","9","8","33","69","237"
"Missile Launcher Attack War","Simulation","Classic Gaming zone","https://play.google.com/store/apps/developer?id=Classic+Gaming+zone","4.0","73","13","3","6","3","48"
"Magic Bubble Pop","Adventure","Bubble Shooter Artworks","https://play.google.com/store/apps/developer?id=Bubble+Shooter+Artworks","4.6","134","2","1","10","22","99"
"New Construction 2018","Simulation","TwoTwenty Games","https://play.google.com/store/apps/developer?id=TwoTwenty+Games","4.4","26","2","0","1","5","18"
"Super Jungle World 2018","Casual","Sketdark Studio","https://play.google.com/store/apps/developer?id=Sketdark+Studio","4.7","70","1","2","5","3","59"
"Rolling Ballz Race","Adventure","CHSS Games","https://play.google.com/store/apps/developer?id=CHSS+Games","4.5","64","3","0","8","6","47"
"Ultimate Car Racing Game","Racing","Clearpath Technology Pvt Ltd","https://play.google.com/store/apps/developer?id=Clearpath+Technology+Pvt+Ltd","4.7","16","1","0","0","1","14"
"My Little Subway Unicorn Runner","Arcade","Noor Fais Inc","https://play.google.com/store/apps/developer?id=Noor+Fais+Inc","5.0","5","0","0","0","0","5"
"Wrestling Nitro Revolution - Wrestling Games 2K18","Sports","BigTime Games","https://play.google.com/store/apps/developer?id=BigTime+Games","4.2","83","11","2","5","5","60"
"Cotton Farming: Harvester Simulator 2018","Simulation","Sablo Games","https://play.google.com/store/apps/developer?id=Sablo+Games","4.6","16","1","0","1","0","14"
"Spider Flying Superhero City Survival Mission","Action","Immortality Games","https://play.google.com/store/apps/developer?id=Immortality+Games","4.6","56","4","0","2","3","47"
"Tuk Tuk Auto Chingchi City Rickshaw","Simulation","Soft_Tech Gaming Studio","https://play.google.com/store/apps/developer?id=Soft_Tech+Gaming+Studio","4.5","38","2","2","1","2","31"
"Virtual Girl High School Teacher: Happy Family Fun","Simulation","Fun Games Inc","https://play.google.com/store/apps/developer?id=Fun+Games+Inc","3.8","30","8","0","1","1","20"
"Sweet Cookie - Puzzle Game & Free Match 3 Games","Puzzle","COMBATANT CITY, LDT.","https://play.google.com/store/apps/developer?id=COMBATANT+CITY,+LDT.","4.5","135","4","1","12","20","98"
"Gunship Helicopter Battle Field","Action","Gaming Genesis","https://play.google.com/store/apps/developer?id=Gaming+Genesis","5.0","5","0","0","0","0","5"
"US Police Limousine Car Airplane Transport Games","Simulation","Vital Games Production","https://play.google.com/store/apps/dev?id=7290233625471657780","4.4","26","2","0","3","2","19"
"Avion Pilot - Airplane  Landing Simulator","Simulation","Knock Knock Games","https://play.google.com/store/apps/developer?id=Knock+Knock+Games","4.4","30","4","0","0","3","23"
"Last Survival Battle Spy Girl Strike Back Spy Game","Action","Game Unified","https://play.google.com/store/apps/dev?id=8157574795722632732","4.5","79","6","0","5","8","60"
"Dinosaur World Jurassic Island : TPS Action Game","Action","Canadian Rig","https://play.google.com/store/apps/developer?id=Canadian+Rig","5.0","3","0","0","0","0","3"
"Deer Hunting Season Safari Hunt","Action","RS Games Studio","https://play.google.com/store/apps/developer?id=RS+Games+Studio","3.9","17","2","1","2","4","8"
"Hill Climb Racin","Racing","Timur Orlov","https://play.google.com/store/apps/developer?id=Timur+Orlov","4.4","34","4","0","1","1","28"
"Panther Superhero Crime City Rescue Battleground","Action","gameMode","https://play.google.com/store/apps/developer?id=gameMode","3.0","7","3","0","1","0","3"
"Rise of Civilization","Strategy","Colorful Entertainment Limited","https://play.google.com/store/apps/developer?id=Colorful+Entertainment+Limited","3.1","97","38","4","7","5","43"
"Moto Bike Delivery Hero","Simulation","TrimcoGames","https://play.google.com/store/apps/developer?id=TrimcoGames","4.0","98","17","3","7","11","60"
"Cargo Truck Bike Car Transporter","Simulation","Super Soft Inc.","https://play.google.com/store/apps/developer?id=Super+Soft+Inc.","4.3","18","3","0","0","0","15"
"Missile launcher US army truck 3D simulator 2018","Simulation","Game Stock","https://play.google.com/store/apps/developer?id=Game+Stock","4.3","18","2","0","2","1","13"
"Absolute Gun Simulator : War Gunman Battlefield","Simulation","Best shooting games 2018","https://play.google.com/store/apps/dev?id=8807908662624919245","4.2","80","8","2","6","14","50"
"Super Hero Stunt Bike - Spider Hero Pizza Delivery","Simulation","Movers Games","https://play.google.com/store/apps/developer?id=Movers+Games","4.8","17","1","0","0","0","16"
"Billiards Pool-8 ball pool & 9 ball pool","Sports","yan keluo","https://play.google.com/store/apps/developer?id=yan+keluo","4.8","6","0","0","0","1","5"
"Easy Cricket™: T20 Premier League 2018","Sports","Oak Barrel Games Private Limited","https://play.google.com/store/apps/developer?id=Oak+Barrel+Games+Private+Limited","4.6","37","1","0","3","4","29"
"My Rising Chef Star Live Virtual Restaurant","Casual","GameiCreate","https://play.google.com/store/apps/developer?id=GameiCreate","4.7","76","2","1","3","4","66"
"Solitaire 2018","Card","MON Entertainment","https://play.google.com/store/apps/developer?id=MON+Entertainment","4.9","13","0","0","0","1","12"
"CrazyPoly - Business Dice Game","Board","NeatHippo","https://play.google.com/store/apps/developer?id=NeatHippo","4.4","1978","134","54","109","311","1370"
"Draw Path","Puzzle","ANDROID PIXELS","https://play.google.com/store/apps/developer?id=ANDROID+PIXELS","5.0","2","0","0","0","0","2"
"Cargo Truck Driver: Transporter Euro Truck Game 3D","Simulation","Gamers Mania","https://play.google.com/store/apps/developer?id=Gamers+Mania","5.0","6","0","0","0","0","6"
"Frontier Battlefield Critical Strike: Fps Games","Action","Modern Free Games","https://play.google.com/store/apps/developer?id=Modern+Free+Games","3.4","41","14","1","3","2","21"
"Find The Differences","Casual","Yunbu Game Studio","https://play.google.com/store/apps/developer?id=Yunbu+Game+Studio","4.5","51","2","1","5","4","39"
"Plumber Pipe Adventure: Connect Water Line","Puzzle","Big Game AZ","https://play.google.com/store/apps/developer?id=Big+Game+AZ","4.2","134","11","4","18","11","90"
"Ocean Teen Patti","Card","OCEAN GAMES","https://play.google.com/store/apps/developer?id=OCEAN+GAMES","4.0","71","15","2","2","3","49"
"Dress Up My Anime Character","Casual","bweb media","https://play.google.com/store/apps/developer?id=bweb+media","4.3","46","3","1","6","7","29"
"Snake and Block: Free Game","Arcade","TSGame","https://play.google.com/store/apps/developer?id=TSGame","4.3","325","27","6","31","35","226"
"Drift Simulator: 458 Italia","Simulation","Exotic Burnout","https://play.google.com/store/apps/developer?id=Exotic+Burnout","4.0","17","2","0","3","3","9"
"Shooty Block","Arcade","FUNMORE TECHNOLOGY COMPANY LIMITED","https://play.google.com/store/apps/developer?id=FUNMORE+TECHNOLOGY+COMPANY+LIMITED","4.3","10","1","0","1","1","7"
"Underground House Construction","Simulation","TwoTwenty Games","https://play.google.com/store/apps/developer?id=TwoTwenty+Games","3.9","43","9","1","3","4","26"
"Beach Party Emergency Surgery Doctor Simulator 3D","Simulation","High Flame Studios","https://play.google.com/store/apps/developer?id=High+Flame+Studios","4.6","30","2","0","0","3","25"
"Puppy Dog Pop - Bubble Shoot Mania","Puzzle","Bubble Quest & Free Bubble Pop by Difference Games","https://play.google.com/store/apps/developer?id=Bubble+Quest+%26+Free+Bubble+Pop+by+Difference+Games","4.6","71","2","3","2","7","57"
"Real Wrestling Mania Hell Cell: Brutal Cage Fight","Sports","Airborne Productions","https://play.google.com/store/apps/developer?id=Airborne+Productions","4.1","71","10","2","5","7","47"
"Cargo Truck Driver: Goods Deliver","Simulation","Ethereal Play","https://play.google.com/store/apps/dev?id=4744622168450424704","4.5","4","0","0","1","0","3"
"Tailor Design Family Shop","Role Playing","lemonbab","https://play.google.com/store/apps/developer?id=lemonbab","4.5","42","2","2","3","2","33"
"Doramon Running Adventures Game Subway","Arcade","EviM.Apps","https://play.google.com/store/apps/developer?id=EviM.Apps","4.3","9","1","0","1","0","7"
"Fastlane Moto Death Shooter Race on Highway","Action","3D Arcade Games Studio","https://play.google.com/store/apps/dev?id=7596564142859272811","4.5","13","1","0","1","1","10"
"Billiards 2018","Sports","PesSport","https://play.google.com/store/apps/developer?id=PesSport","4.1","113","12","4","12","13","72"
"Stick Man Kungfu","Arcade","BELA BELA","https://play.google.com/store/apps/developer?id=BELA+BELA","4.0","13","3","0","0","1","9"
"US Police Robot Car - Police Plane Transport Ship","Simulation","Mizo Studio Inc","https://play.google.com/store/apps/dev?id=5229457361184977321","4.5","17","2","0","0","0","15"
"Fort Night Shooting Battle Frontline Assault War","Action","Action 360 Games","https://play.google.com/store/apps/developer?id=Action+360+Games","3.9","124","28","2","5","6","83"
"Pokemoon ruby - Free G.B.A Classic Game","Simulation","dragonalphadev","https://play.google.com/store/apps/developer?id=dragonalphadev","4.5","80","4","0","10","5","61"
"Shinchan quiz","Board","Gaming maniax","https://play.google.com/store/apps/dev?id=5438726241345191387","4.6","34","2","1","1","0","30"
"Demolish and Build Construction","Simulation","OneTen Games","https://play.google.com/store/apps/developer?id=OneTen+Games","4.2","16","2","0","1","2","11"
"Bingo: Lucky Bingo Wonderland","Casino","Theotino Entertainment","https://play.google.com/store/apps/developer?id=Theotino+Entertainment","4.6","100","3","1","7","9","80"
"Care Newborn Grown Twins Or One Baby","Role Playing","lemonbab","https://play.google.com/store/apps/developer?id=lemonbab","4.7","38","2","0","1","0","35"
